ID	GENE	ENSEMBLE	TCGA_AML_FEMALE	TCGA_AML_MALE	TCGA_DEAD	TCGA_ALIVE	GTEX_BLOOD	GTEX_BLOOD_VESSEL	GTEX_BONE_MARROW	GTEX_MUSCLE			
CA-CA-6-111388000-111388085.204.0	REV3L	-	45.09803922	54.90196078	63.39869281	36.60130719	3.107569721	33.73333333	48.24561404	22.31578947			
CA-CA-19-1823571-1823785.1308.0	REXO1	-	45.61403509	54.38596491	64.9122807	35.0877193	7.80876494	42.13333333	50	25.89473684			
CA-CA-11-114440655-114440739.6860.6	REXO2	ENST00000539275.5	45.94594595	54.05405405	64.86486486	35.13513514	5.019920319	39.73333333	49.12280702	18.31578947			
CA-CA-9-133414664-133414833.1704.1	REXO4	ENST00000454825.1	40	60	70	30	3.426294821	29.2	34.21052632	12.21052632			
CA-CA-16-20840330-20840468.507.2	REXO5	XM_011545965.1	40.90909091	59.09090909	70.45454545	29.54545455	0.637450199	0.4	37.71929825	0.210526316			
CA-CA-4-39341486-39341665.1160.0	RFC1	ENST00000512275.5	0	100	100	0	0.3187251	0.533333333	4.385964912	0			
CA-CA-7-74233774-74233894.993.0	RFC2	ENST00000497430.1	31.03448276	68.96551724	72.4137931	27.5862069	4.860557769	10.13333333	48.24561404	2.736842105			
CA-CA-13-33835147-33835217.1660.0	RFC3	ENST00000380071.7	43.55828221	56.44171779	65.03067485	34.96932515	5.258964143	39.2	50	21.47368421			
CA-CA-3-186790141-186790255.558.2	RFC4	ENST00000417876.1	55	45	55	45	1.832669323	4.8	37.71929825	1.894736842			
CA-CA-12-118020905-118020985.227.0	RFC5	ENST00000420967.5	42.46575342	57.53424658	60.2739726	39.7260274	3.346613546	4.266666667	46.49122807	3.578947368			
CA-CA-5-95653116-95653214.7256.0	RFESD	ENST00000380005.8	45.07042254	54.92957746	57.74647887	42.25352113	4.541832669	15.6	50	24.84210526			
CA-CA-9-76392417-76392569.416.3	RFK	ENST00000476087.5	0	100	0	100	0	0	5.263157895	0			
CA-CA-12-124311817-124311927.2695.0	RFLNA	ENST00000546355.3	46.66666667	53.33333333	53.33333333	46.66666667	0.239043825	18	0	12.21052632			
CA-CS-22-32192901-32193192.891.3	RFPL2	ENST00000626996.2	0	100	0	100	0.15936255	0	0	0			
CA-CA-22-32370898-32370941.182.0	RFPL3S	ENST00000577714.1	57.14285714	42.85714286	71.42857143	28.57142857	1.513944223	5.466666667	0	2.315789474			
CA-CS-19-55761791-55762086.12730.0	RFPL4A	ENST00000434937.2	37.5	62.5	50	50	0.876494024	1.333333333	9.649122807	0.210526316			
CA-CA-19-55771795-55772090.2726.0	RFPL4AL1	ENST00000341750.4	52.63157895	47.36842105	42.10526316	57.89473684	0.557768924	0.666666667	0	0.210526316			
CA-CA-3-53125908-53125994.1132.0	RFT1	ENST00000467048.1	40	60	50	50	2.151394422	2.933333333	35.96491228	0.421052632			
CA-CA-3-16326772-16326876.1716.0	RFTN1	-	45.61403509	54.38596491	64.32748538	35.67251462	7.80876494	42.13333333	0	25.89473684			
CA-CA-2-197644157-197644272.2500.0	RFTN2	ENST00000295049.8	0	100	100	0	0	41.6	0	6.526315789			
CA-CA-1-176136487-176136547.2431.0	RFWD2	NM_001286644.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.68421053			
CA-CA-16-74649131-74649202.279.0	RFWD3	ENST00000572337.5	39.39393939	60.60606061	75.75757576	24.24242424	1.115537849	2.133333333	34.21052632	0.421052632			
CA-CA-19-13966420-13966530.37.0	RFX1	-	45.45454545	54.54545455	65.45454545	34.54545455	7.64940239	42	49.12280702	25.47368421			
CA-CA-19-6042043-6042123.56.0	RFX2	ENST00000587181.1	100	0	0	100	0.398406375	1.6	0	0			
CA-CS-9-3256990-3257199.32.0	RFX3	-	43.95604396	56.04395604	68.13186813	31.86813187	7.171314741	20.8	47.36842105	12.84210526			
CA-CA-9-3674410-3674648.473.0	RFX3-AS1	-	47.5	52.5	66.25	33.75	3.74501992	17.06666667	14.03508772	12.42105263			
CA-CA-1-151343680-151343882.3258.0	RFX5	-	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	49.12280702	25.89473684			
CA-CA-15-56144400-56144483.2506.0	RFX7	-	44.17177914	55.82822086	63.80368098	36.19631902	3.585657371	32.4	50	24.63157895			
CA-CA-2-101421699-101421777.1999.0	RFX8	-	45.2173913	54.7826087	64.34782609	35.65217391	0	1.6	0	0.421052632			
CA-CA-19-19193938-19194133.971.2	RFXANK	NM_134440.2	43.75	56.25	65.625	34.375	7.64940239	37.6	50	23.78947368			
CA-CA-13-36827642-36827749.191.0	RFXAP	ENST00000472888.1	0	100	100	0	0	0.533333333	2.631578947	0.210526316			
CA-CA-13-41458284-41458470.1810.0	RGCC	-	44	56	64	36	7.490039841	41.2	32.45614035	25.26315789			
CA-CA-1-183922221-183922336.2678.0	RGL1	ENST00000360851.3	30.76923077	69.23076923	92.30769231	7.692307692	5.099601594	41.06666667	0	8.210526316			
CA-CA-6-33295126-33295211.515.0	RGL2	-	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CS-19-11416613-11417059.758.0	RGL3	ENST00000569439.5	50	50	50	50	0.557768924	42	8.771929825	21.26315789			
CA-CA-22-23698211-23698333.3385.0	RGL4	NM_001329425.1	46.09929078	53.90070922	63.82978723	36.17021277	6.693227092	7.6	0	1.684210526			
CA-CA-15-93072915-93073031.4974.1	RGMA	ENST00000555598.1	100	0	100	0	0.079681275	9.6	0	20.42105263			
CA-CA-5-98779579-98780088.4084.0	RGMB	ENST00000513185.1	66.66666667	33.33333333	66.66666667	33.33333333	3.984063745	42	0.877192982	25.68421053			
CA-CA-9-35749736-35749871.38.0	RGP1	ENST00000496906.1	54.54545455	45.45454545	72.72727273	27.27272727	0.398406375	9.333333333	0.877192982	9.473684211			
CA-CA-2-86997562-86997758.721.0	RGPD1	ENST00000398193.7	55.55555556	44.44444444	77.77777778	22.22222222	0.876494024	2.266666667	49.12280702	0.421052632			
CA-CA-2-87795407-87795583.1425.0	RGPD2	-	55.55555556	44.44444444	77.77777778	22.22222222	2.470119522	8.4	50	2.526315789			
CA-CA-2-109821904-109822114.1284.0	RGPD5	XM_006712794.3	45.39007092	54.60992908	63.82978723	36.17021277	3.585657371	41.06666667	1.754385965	24.84210526			
CA-CS-2-110551723-110551811.159.1	RGPD6	ENST00000484024.5	66.66666667	33.33333333	66.66666667	33.33333333	0	2	0	0			
CA-CA-2-112388023-112390247.1380.0	RGPD8	-	45.38461538	54.61538462	63.07692308	36.92307692	3.984063745	42.13333333	1.754385965	24.42105263			
CA-CA-1-192576284-192576365.10701.0	RGS1	ENST00000469578.2	42.56756757	57.43243243	61.48648649	38.51351351	6.454183267	42	1.754385965	16.84210526			
CA-CA-10-119515508-119515652.128.0	RGS10	ENST00000369101.7	45.34883721	54.65116279	64.53488372	35.46511628	7.888446215	42.13333333	50	25.89473684			
CA-CA-4-3414071-3414241.948.1	RGS12	ENST00000513991.5	0	100	0	100	0.398406375	2.133333333	1.754385965	1.263157895			
CA-CA-1-192637589-192637660.2040.1	RGS13	ENST00000462955.1	0	100	100	0	1.434262948	3.333333333	0	0.421052632			
CA-CA-5-177367713-177367825.1164.0	RGS14	XM_005265795.4	45.34883721	54.65116279	65.69767442	34.30232558	7.888446215	36	49.12280702	16			
CA-CA-1-182601965-182602132.4744.0	RGS16	ENST00000367558.5	31.25	68.75	75	25	4.940239044	41.46666667	28.07017544	17.89473684			
CA-CA-6-153026453-153026543.6499.0	RGS17	ENST00000367225.6	33.33333333	66.66666667	33.33333333	66.66666667	0.876494024	20.53333333	0	0			
CA-CA-1-192181291-192181458.4210.0	RGS18	ENST00000367460.3	45.0867052	54.9132948	64.16184971	35.83815029	4.462151394	16	1.754385965	0.421052632			
CA-CA-20-64076856-64076954.1883.0	RGS19	ENST00000395042.1	45.88235294	54.11764706	64.11764706	35.88235294	7.80876494	39.73333333	49.12280702	9.263157895			
CA-CA-1-192809457-192809535.1075.0	RGS2	ENST00000487236.1	75	25	100	0	0.3187251	0.533333333	0	0			
CA-CS-9-113522929-113523041.248.2	RGS3	ENST00000496264.1	50	50	100	0	0.079681275	2.133333333	0	16.21052632			
CA-CA-1-163168257-163168368.5163.3	RGS5	ENST00000428971.2	45.45454545	54.54545455	81.81818182	18.18181818	2.231075697	20.4	11.40350877	1.684210526			
CA-CA-14-72352094-72352194.356.0	RGS6	ENST00000407322.8	0	100	100	0	0.478087649	6.933333333	0	0.842105263			
CA-CA-6-49619178-49619362.3713.0	RHAG	ENST00000371175.8	45.26315789	54.73684211	61.05263158	38.94736842	2.788844622	2	50	0			
CA-CS-2-226864603-226865126.290.0	RHBDD1	NM_001167608.2	43.85964912	56.14035088	69.29824561	30.70175439	4.780876494	24.26666667	49.12280702	14.10526316			
CA-CS-7-75883697-75883848.4394.0	RHBDD2	ENST00000428119.1	45.40229885	54.59770115	64.36781609	35.63218391	7.80876494	41.86666667	42.98245614	25.26315789			
CA-CA-22-29267334-29267577.117.0	RHBDD3	ENST00000488106.1	75	25	37.5	62.5	0.398406375	1.2	6.140350877	1.263157895			
CA-CA-16-61119-61281.784.0	RHBDF1	XM_005255498.2	43.47826087	56.52173913	69.56521739	30.43478261	0.637450199	42.13333333	49.12280702	25.89473684			
CA-CA-16-677458-677559.1172.0	RHBDL1	ENST00000219551.2	50	50	50	50	1.354581673	24	49.12280702	3.157894737			
CA-CA-1-25391993-25392141.548.0	RHCE	-	42.85714286	57.14285714	57.14285714	42.85714286	3.266932271	0	50	9.473684211			
CA-CA-1-25284572-25284759.1614.0	RHD	-	31.03448276	68.96551724	68.96551724	31.03448276	2.470119522	0	50	0			
CA-CA-7-151470570-151470652.2471.0	RHEB	ENST00000496004.5	45.45454545	54.54545455	65.45454545	34.54545455	2.310756972	33.06666667	49.12280702	18.73684211			
CA-CA-12-49066475-49066532.2020.0	RHEBL1	Augustus:g3826.t2	50	50	75	25	5.338645418	10.93333333	50	0.842105263			
CA-CA-12-2885161-2885534.3907.0	RHNO1	ENST00000538700.2	42.85714286	57.14285714	71.42857143	28.57142857	0.239043825	0.533333333	0	0.421052632			
CA-CA-3-49375433-49375591.2796.0	RHOA	-	46.51162791	53.48837209	65.11627907	34.88372093	6.852589641	30.8	36.84210526	24.84210526			
CA-CS-10-60911350-60911552.1125.0	RHOBTB1	ENST00000337910.9	35.21126761	64.78873239	59.15492958	40.84507042	0.478087649	40.66666667	49.12280702	25.47368421			
CA-CA-8-23014689-23014778.3148.0	RHOBTB2	NM_015178.2	42.94871795	57.05128205	67.30769231	32.69230769	6.215139442	42.13333333	36.84210526	25.47368421			
CA-CA-5-95731858-95732084.1249.0	RHOBTB3	ENST00000379982.7	50	50	61.60714286	38.39285714	3.426294821	41.46666667	50	25.26315789			
CA-CA-1-112705099-112705168.707.6	RHOC	ENST00000369632.6	50	50	100	0	1.673306773	33.33333333	28.07017544	7.578947368			
CA-CA-12-121799846-121799956.1758.8	RHOF	ENST00000545544.1	38.46153846	61.53846154	61.53846154	38.46153846	1.115537849	24.4	48.24561404	6.947368421			
CA-CA-4-40200511-40200565.1058.0	RHOH	ENST00000515718.5	50	50	50	50	0.478087649	0	1.754385965	0			
CA-CA-14-63283120-63283216.1532.0	RHOJ	ENST00000316754.7	50	50	100	0	0.079681275	42.13333333	0	25.05263158			
CA-CA-2-46576086-46576251.5954.0	RHOQ	XM_017003716.1	45.0867052	54.9132948	64.16184971	35.83815029	7.80876494	42.13333333	50	25.89473684			
CA-CA-16-671696-671781.29.0	RHOT2	ENST00000563637.5	20	80	60	40	0	2	5.263157895	0.631578947			
CA-CA-1-228737672-228737731.22948.0	RHOU	ENST00000366691.3	43.88489209	56.11510791	67.62589928	32.37410072	6.533864542	42.13333333	2.631578947	25.89473684			
CA-CA-15-40873683-40873742.7593.0	RHOV	ENST00000220507.4	0	100	100	0	3.824701195	4.533333333	47.36842105	1.894736842			
CA-CS-X-120112868-120112914.171.0	RHOXF1	ENST00000217999.2	44.82758621	55.17241379	86.20689655	13.79310345	3.266932271	24	5.263157895	5.473684211			
CA-CA-X-120013312-120013454.1174.0	RHOXF1P1	ENST00000454625.1	57.14285714	42.85714286	71.42857143	28.57142857	0.239043825	0.266666667	0	0			
CA-CS-X-119991366-119991701.972.0	RHOXF1P3	ENST00000635058.2	37.5	62.5	50	50	0.15936255	0.666666667	0.877192982	0.210526316			
CA-CS-X-120159014-120159426.5531.0	RHOXF2	NM_032498.2	33.33333333	66.66666667	33.33333333	66.66666667	0.079681275	0.8	50	0.631578947			
CA-CA-X-120075899-120075945.1042.0	RHOXF2B	ENST00000371402.4	33.33333333	66.66666667	33.33333333	66.66666667	0.079681275	0.533333333	50	0.421052632			
CA-CA-8-143378911-143379078.645.0	RHPN1	XM_005250772.3	41.91176471	58.08823529	66.91176471	33.08823529	5.657370518	22	45.61403509	4			
CA-CS-19-32990513-32990669.11076.2	RHPN2	ENST00000588683.1	0	100	100	0	0.239043825	1.6	3.50877193	0			
CA-CA-X-53428002-53428084.1126.2	RIBC1	ENST00000414955.6	0	100	50	50	0.239043825	13.46666667	9.649122807	2.736842105			
CA-CA-22-45422289-45422408.358.1	RIBC2	ENST00000466226.1	50	50	68.75	31.25	1.593625498	0.666666667	0	0			
CA-CA-9-5732387-5732479.2243.0	RIC1	-	45.23809524	54.76190476	64.28571429	35.71428571	5.737051793	41.46666667	49.12280702	24.84210526			
CA-CA-11-8128218-8128354.1361.0	RIC3	XR_930905.2	0	100	0	100	1.752988048	10	0	2.736842105			
CA-CS-11-210570-210662.1926.3	RIC8A	ENST00000527728.1	100	0	100	0	0.3187251	3.066666667	11.40350877	1.684210526			
CA-CA-12-106878986-106879125.89.0	RIC8B	XR_245940.3	50	50	70	30	2.310756972	28.66666667	14.03508772	8.210526316			
CA-CA-5-38954773-38954861.104.0	RICTOR	-	45.69536424	54.30463576	63.57615894	36.42384106	6.215139442	40.4	49.12280702	24.63157895			
CA-CA-8-98108645-98108713.3188.1	RIDA	ENST00000522791.5	41.37931034	58.62068966	58.62068966	41.37931034	2.549800797	18	41.22807018	11.15789474			
CA-CA-2-151473963-151474072.460.0	RIF1	XR_001738811.1	44.92753623	55.07246377	63.76811594	36.23188406	2.788844622	10.13333333	49.12280702	5.263157895			
CA-CA-12-123499417-123499536.4023.0	RILPL1	ENST00000376874.8	50	50	57.14285714	42.85714286	6.135458167	42.13333333	49.12280702	25.89473684			
CA-CA-12-123430507-123430659.6098.0	RILPL2	ENST00000280571.9	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.47368421			
CA-CS-12-130399678-130399813.356.1	RIMBP2	ENST00000540658.1	40	60	20	80	1.195219124	0.666666667	0	0.421052632			
CA-CA-1-42399403-42399634.3299.0	RIMKLA	ENST00000431473.3	100	0	100	0	3.266932271	2.933333333	0	8.842105263			
CA-CA-12-8753889-8754093.721.0	RIMKLB	NR_123740.1	46.04316547	53.95683453	65.4676259	34.5323741	4.860557769	42.13333333	49.12280702	25.89473684			
CA-CS-8-103916413-103916537.3287.0	RIMS2	ENST00000511046.1	0	100	100	0	0.079681275	0.8	0	0			
CA-CA-1-40647667-40647842.2411.0	RIMS3	ENST00000372684.7	50	50	90	10	1.195219124	40.26666667	25.43859649	0.210526316			
CA-CA-11-66333918-66334224.922.0	RIN1	ENST00000311320.8	45.36082474	54.63917526	63.91752577	36.08247423	4.621513944	40.26666667	31.57894737	23.57894737			
CA-CA-20-19889565-19889658.549.0	RIN2	ENST00000255006.10	22.22222222	77.77777778	55.55555556	44.44444444	0.398406375	30.66666667	0	20			
CA-CS-14-92641237-92641329.2156.3	RIN3	ENST00000554888.1	46	54	78	22	6.772908367	10.66666667	0.877192982	1.052631579			
CA-CA-6-33209625-33209786.1139.0	RING1	ENST00000374656.4	45.50898204	54.49101796	64.07185629	35.92814371	7.888446215	42.13333333	50	25.89473684			
CA-CA-19-38871797-38871870.1593.0	RINL	-	43.26923077	56.73076923	70.19230769	29.80769231	7.64940239	2	49.12280702	0			
CA-CA-7-105563732-105563947.365.0	RINT1	NM_001346599.1	45.18072289	54.81927711	64.45783133	35.54216867	7.490039841	42.13333333	50	25.89473684			
CA-CA-6-7404917-7405021.101.0	RIOK1	ENST00000379834.6	45.45454545	53.97727273	64.20454545	35.22727273	7.80876494	42.13333333	50	25.89473684			
CA-CA-5-97165050-97165147.1300.0	RIOK2	XM_017009628.1	44.72049689	55.27950311	63.35403727	36.64596273	7.250996016	42.13333333	50	25.68421053			
CA-CA-18-23473428-23473626.431.0	RIOK3	ENST00000339486.7	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CA-3-97949843-97950012.1292.2	RIOX2	-	45.45454545	54.54545455	66.11570248	33.88429752	6.135458167	42	49.12280702	25.68421053			
CA-CA-6-3110802-3110955.1446.0	RIPK1	ENST00000259808.8	45.13888889	54.86111111	65.27777778	34.72222222	7.011952191	40.53333333	48.24561404	23.57894737			
CA-CA-8-89762828-89762982.3016.0	RIPK2	ENST00000220751.4	45.34883721	54.65116279	64.53488372	35.46511628	7.888446215	42.13333333	49.12280702	9.473684211			
CA-CS-14-24337694-24337762.667.0	RIPK3	-	44.37086093	55.62913907	66.88741722	33.11258278	7.888446215	32.13333333	0	14.52631579			
CA-CA-16-67541652-67541782.188.0	RIPOR1	ENST00000569253.5	33.33333333	66.66666667	100	0	0.717131474	3.866666667	0	1.263157895			
CA-CA-6-24847541-24847691.691.0	RIPOR2	ENST00000613507.4	100	0	100	0	2.868525896	0	0	5.263157895			
CA-CA-20-50595368-50595504.320.1	RIPOR3	ENST00000488529.5	50	50	100	0	0.239043825	3.066666667	13.15789474	5.684210526			
CA-CA-21-37008156-37008223.593.0	RIPPLY3	ENST00000329553.2	33.33333333	66.66666667	33.33333333	66.66666667	0.796812749	0	0	0			
CA-CA-1-155904730-155904804.187.0	RIT1	NM_001256821.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-12-113186192-113186316.5719.1	RITA1	ENST00000549621.5	49.29577465	50.70422535	59.15492958	40.84507042	5.258964143	31.6	48.24561404	25.05263158			
CA-CA-1-40190771-40190853.2691.0	RLF	Augustus:g436.t3	42.85714286	57.14285714	65.83850932	34.16149068	6.215139442	38.13333333	50	21.68421053			
CA-CS-X-74594305-74594389.3104.0	RLIM	ENST00000349225.2	50.60240964	49.39759036	63.85542169	36.14457831	5.179282869	21.33333333	50	14.94736842			
CA-CA-8-86474819-86474914.50.6	RMDN1	ENST00000523911.5	25	75	25	75	1.513944223	8.533333333	11.40350877	5.894736842			
CA-CA-2-37991219-37991297.324.0	RMDN2	ENST00000425641.1	33.33333333	66.66666667	80	20	1.593625498	8.666666667	12.28070175	9.473684211			
CA-CA-15-40740132-40740193.116.0	RMDN3	NM_001304802.1	45.83333333	54.16666667	64.28571429	35.71428571	7.888446215	42.13333333	50	25.89473684			
CA-CA-9-83999708-83999797.3562.0	RMI1	ENST00000445877.5	45	55	64.28571429	35.71428571	5.657370518	18.26666667	49.12280702	17.26315789			
CA-CA-6-151436445-151436554.304.0	RMND1	-	44.31137725	55.68862275	63.47305389	36.52694611	6.613545817	42	50	25.47368421			
CA-CA-2-86770022-86770125.5947.0	RMND5A	-	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-5-178146113-178146279.794.0	RMND5B	XM_005265971.4	43.31210191	56.68789809	66.87898089	33.12101911	7.80876494	42.13333333	50	25.89473684			
CA-CA-14-20802248-20802319.2771.0	RNASE1	ENST00000340900.3	38.0952381	61.9047619	66.66666667	33.33333333	4.541832669	42.13333333	49.12280702	25.47368421			
CA-CA-2-3549057-3549112.1074.0	RNASEH1	XR_001738689.1	45.29411765	54.70588235	64.70588235	35.29411765	7.729083665	42.13333333	50	25.89473684			
CA-CA-2-3559447-3559729.13499.0	RNASEH1-AS1	ENST00000438436.2	41.81818182	58.18181818	65.45454545	34.54545455	5.338645418	41.2	49.12280702	21.89473684			
CA-CA-19-12813082-12813206.8243.0	RNASEH2A	ENST00000221486.4	45.34883721	54.65116279	64.53488372	35.46511628	7.729083665	41.6	50	25.89473684			
CA-CA-13-50912994-50913131.89.0	RNASEH2B	ENST00000637648.1	40	60	57.5	42.5	2.071713147	9.866666667	30.70175439	1.052631579			
CA-CA-13-50882510-50882645.814.0	RNASEH2B-AS1	ENST00000596992.5	66.66666667	33.33333333	100	0	0	0.133333333	0	0			
CA-CA-11-65719680-65719809.493.2	RNASEH2C	ENST00000533698.5	83.33333333	16.66666667	83.33333333	16.66666667	0.3187251	8.666666667	6.140350877	1.684210526			
CA-CA-1-182582052-182582258.15834.0	RNASEL	-	43.79084967	56.20915033	64.05228758	35.94771242	7.250996016	41.6	49.12280702	10.94736842			
CA-CA-6-166948569-166948625.4250.0	RNASET2	-	39.68253968	60.31746032	61.9047619	38.0952381	6.135458167	4.8	38.59649123	0.421052632			
CA-CA-12-48864782-48864870.358.0	RND1	ENST00000309739.5	50	50	75	25	4.143426295	30.13333333	31.57894737	8.421052632			
CA-CS-2-150487267-150487455.4746.1	RND3	ENST00000454202.5	0	100	100	0	0	4	0	0.842105263			
CA-CA-12-120563346-120563623.56.0	RNF10	XR_001748933.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-2-86622660-86622827.2310.0	RNF103	ENST00000472680.1	66.66666667	33.33333333	100	0	0.239043825	3.066666667	4.385964912	0.421052632			
CA-CA-2-86529217-86529397.1596.0	RNF103-CHMP3	ENST00000440757.2	53.33333333	46.66666667	73.33333333	26.66666667	1.992031873	33.46666667	12.28070175	23.57894737			
CA-CA-1-51269955-51270125.5313.0	RNF11	ENST00000242719.3	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	41.46666667	50	25.47368421			
CA-CA-15-59058355-59058550.200.0	RNF111	XM_017022338.1	45.02923977	54.97076023	63.74269006	36.25730994	7.729083665	42	50	25.26315789			
CA-CA-20-49941582-49941711.3849.3	RNF114	ENST00000622999.3	30	70	40	60	1.274900398	21.73333333	19.29824561	15.57894737			
CA-CS-1-145752977-145753049.1227.0	RNF115	ENST00000582693.4	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-11-71990596-71990717.778.0	RNF121	ENST00000490867.5	45.71428571	54.28571429	62.85714286	37.14285714	3.74501992	38	47.36842105	5.473684211			
CA-CA-8-33551343-33551389.2871.0	RNF122	XM_017013846.1	45.83333333	54.16666667	64.28571429	35.71428571	7.888446215	42	49.12280702	25.89473684			
CA-CA-3-49698754-49698822.41.0	RNF123	XM_017007018.1	45.56213018	54.43786982	65.0887574	34.9112426	7.729083665	42	49.12280702	25.89473684			
CA-CA-18-32065901-32066009.1122.0	RNF125	ENST00000580863.1	45.56213018	54.43786982	64.49704142	35.50295858	6.294820717	20.4	1.754385965	14.94736842			
CA-CA-19-652232-652296.813.0	RNF126	XM_005259594.1	44.44444444	55.55555556	63.19444444	36.80555556	7.729083665	41.33333333	49.12280702	25.89473684			
CA-CA-3-149911977-149912083.3558.1	RNF13	ENST00000490631.5	42.42424242	57.57575758	75.75757576	24.24242424	5.816733068	22.13333333	32.45614035	12.84210526			
